Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province,Population,DistrictArea,CommuneCount,Distribute,GDP_USD
5.7,66.0,3.0,3.0,2.0,4.0,550.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
28.0,109.0,4.0,6.0,4.0,,8.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
4.89,78.0,2.0,2.0,1.0,7.5,,yes,yes,liên chiểu,đà nẵng,166832.0,80.9,5.0,2.060,5.42
12.9,60.0,17.0,17.0,7.0,,,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,4.342,51.39
8.3,84.0,4.0,4.0,3.0,6.0,4.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
22.8,61.0,5.0,4.0,5.0,7.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
30.0,80.0,5.0,6.0,6.0,4.0,6.2,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
4.75,45.0,3.0,4.0,3.0,3.0,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
27.0,80.0,4.0,5.0,6.0,8.0,6.2,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
6.2,30.0,4.0,5.0,4.0,,,yes,no,quận 8,hồ chí minh,424667.0,19.2,10.0,22.118,63.65
27.5,80.0,4.0,4.0,4.0,6.0,7.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
18.9,75.0,6.0,5.0,5.0,6.0,4.2,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
5.2,52.0,3.0,4.0,3.0,8.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
4.8,53.0,2.0,2.0,2.0,3.0,460.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
13.0,130.0,3.0,,3.0,8.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
24.8,80.0,4.0,6.0,5.0,,6.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
13.5,120.5,3.0,2.0,1.0,6.0,5.5,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
28.0,88.0,4.0,4.0,4.0,,8.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
11.0,50.0,4.0,5.0,5.0,,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
29.0,87.0,4.0,4.0,4.0,6.0,8.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
16.0,80.0,6.0,5.0,5.0,5.0,5.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
4.6,53.0,3.0,3.0,2.0,3.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
5.1,60.0,2.0,2.0,2.0,4.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
45.0,152.0,6.0,6.0,6.0,4.0,68.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
27.0,80.0,,,6.0,10.0,6.1,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
17.0,60.0,4.0,5.0,5.0,10.0,7.5,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
8.7,37.8,5.0,3.0,5.0,2.7,3.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
22.0,88.0,4.0,6.0,4.0,6.0,5.8,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
29.5,90.0,4.0,4.0,4.0,4.0,8.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
6.7,47.0,3.0,4.0,5.0,,,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
12.4,38.0,3.0,4.0,5.0,,,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
6.5,37.0,3.0,3.0,5.0,5.0,6.0,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
19.7,57.2,4.0,4.0,5.0,6.0,,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
5.15,33.0,3.0,4.0,4.0,,,no,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
4.5,65.0,3.0,2.0,2.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
9.65,40.0,4.0,4.0,4.0,,,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,3.094,51.39
4.2,48.0,3.0,2.0,2.0,5.0,,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
4.2,55.0,3.0,2.0,2.0,4.0,,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
9.2,80.0,4.0,4.0,4.0,5.0,,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
2.8,60.0,2.0,1.0,1.0,3.5,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
10.8,36.0,3.0,5.0,5.0,,,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
10.8,36.0,3.0,5.0,5.0,,,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
14.7,50.0,8.0,8.0,6.0,,5.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
21.0,75.0,6.0,5.0,4.0,12.0,4.5,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
5.1,44.0,,,5.0,,3.9,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
1.6,215.0,2.0,1.0,,,6.6,yes,no,mỹ xuyên,sóc trăng,150067.0,373.7,11.0,402,2.83
10.2,32.0,4.0,4.0,,10.0,4.8,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
6.5,80.0,4.0,4.0,3.0,4.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
4.0,32.0,4.0,4.0,5.0,,,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
7.7,80.0,8.0,4.0,3.0,6.0,,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
10.22,73.0,1.0,1.0,1.0,4.5,5.02,yes,no,đông anh,hà nội,405749.0,185.6,24.0,2.186,51.39
4.8,33.0,4.0,4.0,5.0,3.0,3.6,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
4.48,30.0,3.0,3.0,3.0,3.0,5.0,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
4.0,35.0,3.0,4.0,5.0,,,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
22.7,204.4,4.0,3.0,2.0,7.5,7.5,yes,yes,ngũ hành sơn,đà nẵng,90352.0,40.2,4.0,2.248,5.42
9.45,53.0,4.0,,5.0,,5.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
8.59,39.3,5.0,3.0,5.0,2.6,3.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
9.2,45.0,4.0,4.0,5.0,4.0,5.2,no,no,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
7.7,40.0,4.0,4.0,6.0,,5.0,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
19.0,60.0,6.0,4.0,5.0,4.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
9.9,52.0,4.0,4.0,4.0,3.0,3.5,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
31.0,87.0,6.0,,7.0,9.0,5.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
16.5,49.0,4.0,7.0,7.0,7.0,3.9,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
25.88,120.0,4.0,5.0,6.0,6.0,4.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
11.8,50.0,5.0,5.0,5.0,12.0,5.0,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
15.0,75.0,4.0,4.0,4.0,,,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
10.7,54.0,5.0,5.0,4.0,12.0,4.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
25.0,136.0,5.0,5.0,5.0,12.0,7.0,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
19.0,90.0,5.0,5.0,5.0,8.0,3.7,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
9.5,47.0,4.0,4.0,3.0,6.0,3.8,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
20.0,130.0,5.0,5.0,5.0,12.0,4.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
8.9,100.0,8.0,8.0,5.0,14.0,14.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
7.65,106.0,7.0,6.0,2.0,4.5,,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
28.0,100.0,22.0,18.0,6.0,6.0,,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
6.0,31.0,3.0,2.0,4.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
5.3,31.0,3.0,4.0,6.0,2.0,3.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
6.9,85.0,4.0,,3.0,,4.5,yes,no,cẩm lệ,đà nẵng,159295.0,35.8,6.0,4.450,5.42
7.5,35.0,3.0,4.0,5.0,4.0,5.0,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
7.5,92.0,4.0,2.0,2.0,4.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
10.3,74.6,4.0,4.0,3.0,,5.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
7.85,31.5,3.0,4.0,5.0,3.0,3.6,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
12.5,65.0,,,4.0,,8.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
8.8,120.0,5.0,5.0,2.0,3.0,5.5,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
7.29,64.0,3.0,3.0,2.0,6.0,3.1,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
13.2,60.0,8.0,,6.0,6.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
7.0,32.0,4.0,4.0,5.0,3.0,4.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
3.5,140.0,2.0,1.0,,4.0,,yes,yes,hội an,quảng nam,98599.0,63.6,13.0,1.550,5.06
2.2,60.0,4.0,2.0,2.0,4.0,4.0,no,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
8.8,72.0,4.0,5.0,4.0,12.0,4.5,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
6.8,19.0,3.0,4.0,4.0,,6.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
25.0,80.0,4.0,3.0,6.0,8.0,5.5,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
32.0,61.0,6.0,8.0,8.0,5.0,4.7,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
14.0,50.0,5.0,3.0,5.0,,,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
6.9,45.0,,,3.0,5.0,4.0,yes,no,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
12.3,80.0,5.0,4.0,5.0,7.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
7.5,45.0,3.0,3.0,3.0,5.0,4.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
24.5,50.0,5.0,3.0,5.0,7.0,4.0,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
6.6,63.0,5.0,6.0,4.0,6.0,4.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
22.6,102.0,4.0,4.0,4.0,3.5,5.2,yes,no,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
13.2,81.0,5.0,5.0,5.0,8.0,4.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
6.9,80.0,5.0,5.0,3.0,6.0,,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
7.6,35.0,2.0,2.0,3.0,2.5,,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
6.9,55.0,3.0,3.0,3.0,5.0,,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
9.7,45.0,5.0,4.0,4.0,,4.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
8.1,59.0,3.0,2.0,3.0,5.0,4.0,yes,no,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
11.0,44.0,5.0,5.0,6.0,2.0,4.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
6.35,35.0,4.0,3.0,4.0,2.5,4.6,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
13.1,64.0,6.0,4.0,3.0,6.0,4.0,yes,no,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
3.0,26.0,2.0,2.0,2.0,3.0,,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
15.5,47.0,4.0,3.0,4.0,,,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
3.99,80.0,2.0,1.0,1.0,2.0,9.0,yes,no,thanh trì,hà nội,275745.0,63.5,16.0,4.342,51.39
7.9,65.0,2.0,2.0,3.0,,4.2,yes,no,gia lâm,hà nội,286102.0,116.7,17.0,2.452,51.39
7.8,36.0,3.0,,6.0,,3.8,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
4.6,35.0,3.0,4.0,5.0,,,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,4.342,51.39
20.9,56.0,,,7.0,5.0,,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
4.95,49.0,3.0,2.0,3.0,,4.1,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
4.35,60.0,,,2.0,2.5,4.0,yes,no,đông anh,hà nội,405749.0,185.6,24.0,2.186,51.39
7.8,52.0,5.0,5.0,4.0,,,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
7.9,45.0,4.0,5.0,6.0,,4.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
13.0,65.7,10.0,6.0,5.0,6.0,,yes,no,quận 11,hồ chí minh,209867.0,5.1,10.0,41.150,63.65
6.5,36.0,3.0,4.0,5.0,,,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
4.65,29.0,2.0,3.0,2.0,8.0,,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
10.35,48.0,6.0,4.0,5.0,5.0,4.6,yes,no,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
5.9,125.0,4.0,,2.0,4.0,6.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
5.99,46.0,2.0,3.0,3.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
8.8,40.0,5.0,6.0,5.0,4.0,4.0,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
5.79,96.0,3.0,3.0,1.0,5.0,6.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
8.2,50.8,8.0,6.0,4.0,,4.11,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,38.852,63.65
7.39,46.0,3.0,3.0,3.0,,3.75,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
2.95,16.0,2.0,2.0,3.0,3.0,2.7,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
8.0,30.2,4.0,4.0,6.0,3.0,3.45,no,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
16.35,80.0,4.0,3.0,5.0,,4.3,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
9.0,620.0,4.0,1.0,1.0,8.0,12.0,yes,yes,tân an,long an,145120.0,81.7,13.0,1.776,6.74
4.55,84.0,4.0,3.0,2.0,5.0,,yes,no,dĩ an,bình dương,403760.0,60.1,7.0,6.718,19.28
4.5,60.0,5.0,3.0,3.0,,,yes,no,dĩ an,bình dương,403760.0,60.1,7.0,6.718,19.28
17.0,77.5,4.0,,5.0,,5.0,no,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
8.5,43.0,3.0,3.0,4.0,2.0,3.5,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
4.7,44.0,1.0,1.0,2.0,6.0,4.0,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,22.118,63.65
5.2,80.0,3.0,3.0,3.0,2.0,6.5,yes,no,hải châu,đà nẵng,201522.0,23.3,9.0,8.649,5.42
14.8,52.0,3.0,3.0,5.0,5.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
19.3,70.0,4.0,4.0,5.0,5.0,16.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
7.2,45.0,3.0,3.0,4.0,,,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
15.8,52.0,4.0,3.0,4.0,6.0,3.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
13.0,80.0,5.0,4.0,5.0,8.0,5.2,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
9.89,36.0,3.0,4.0,5.0,5.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
12.0,49.0,4.0,4.0,5.0,2.5,3.8,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
8.2,42.0,4.0,4.0,4.0,,4.2,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
11.0,99.0,4.0,4.0,4.0,6.0,6.2,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
5.0,31.0,,,,2.0,5.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
9.25,45.0,4.0,3.0,4.0,,,yes,no,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
3.1,43.0,3.0,3.0,2.0,,3.7,yes,no,thanh khê,đà nẵng,236754.0,10.5,6.0,22.548,5.42
10.8,40.0,4.0,4.0,4.0,5.0,5.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
3.9,44.0,4.0,3.0,4.0,,,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
1.78,50.0,3.0,3.0,3.0,,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
14.9,60.0,4.0,6.0,5.0,,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
17.5,55.0,7.0,,8.0,,4.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
5.2,81.5,4.0,4.0,4.0,,,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
7.9,35.0,3.0,3.0,4.0,2.5,3.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
110.0,346.0,48.0,48.0,10.0,3.0,16.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
13.3,40.0,4.0,5.0,6.0,4.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
11.8,68.9,6.0,7.0,6.0,6.0,4.5,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
11.9,53.0,8.0,4.0,5.0,,,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
1.55,20.0,2.0,2.0,2.0,,,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
9.3,43.0,,,,3.0,5.6,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
14.5,140.0,4.0,5.0,3.0,12.0,7.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
18.8,83.0,10.0,11.0,,3.0,4.3,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
2.39,18.0,2.0,2.0,2.0,,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
4.85,32.0,2.0,3.0,3.0,4.0,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
6.78,82.5,4.0,4.0,3.0,5.0,5.0,yes,yes,liên chiểu,đà nẵng,166832.0,80.9,5.0,2.060,5.42
4.2,30.0,2.0,2.0,2.0,,,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
5.45,31.0,4.0,3.0,,3.5,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
9.9,51.0,3.0,2.0,3.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
6.15,35.0,3.0,2.0,2.0,8.0,3.5,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
5.25,25.0,2.0,2.0,2.0,20.0,,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
29.5,80.0,8.0,5.0,6.0,5.0,5.2,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
4.95,46.7,3.0,2.0,2.0,,3.35,yes,yes,quận 4,hồ chí minh,175329.0,4.2,10.0,41.745,63.65
8.6,50.0,6.0,,5.0,3.0,,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
14.9,80.0,5.0,3.0,3.0,6.0,6.8,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
5.5,36.0,4.0,,4.0,3.0,4.0,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
15.8,74.0,4.0,3.0,3.0,5.0,4.0,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
3.99,42.1,3.0,3.0,4.0,,,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
26.0,80.0,21.0,16.0,7.0,8.0,6.3,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
19.5,120.0,5.0,,5.0,6.0,6.0,no,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
18.5,50.0,12.0,6.0,7.0,4.0,4.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
26.0,117.0,5.0,5.0,5.0,5.0,4.6,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
7.38,64.0,3.0,2.0,3.0,5.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
13.1,46.0,3.0,5.0,6.0,3.0,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
21.0,75.0,3.0,3.0,3.0,6.0,5.2,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
3.0,100.0,2.0,2.0,2.0,3.0,,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
0.9,40.0,2.0,2.0,2.0,1.5,,no,yes,ngô quyền,hải phòng,165309.0,11.3,8.0,14.629,15.97
4.7,58.9,5.0,4.0,4.0,2.5,4.0,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,18.467,15.97
2.0,80.0,3.0,4.0,1.0,6.0,12.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,2.792,63.65
4.6,35.5,2.0,2.0,2.0,,3.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
16.0,76.0,4.0,5.0,5.0,6.0,4.2,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
8.95,47.0,,,4.0,,4.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
15.9,58.0,6.0,5.0,6.0,3.0,4.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
14.5,70.0,13.0,13.0,7.0,,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
13.5,56.0,6.0,6.0,5.0,10.0,7.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
9.0,39.0,4.0,3.0,5.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
6.3,57.0,3.0,,3.0,3.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
5.5,54.0,4.0,4.0,4.0,,,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
5.0,35.0,4.0,4.0,5.0,,,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
21.5,50.0,12.0,10.0,7.0,6.0,5.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
14.5,50.0,6.0,3.0,5.0,8.0,3.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
13.9,62.0,4.0,4.0,4.0,2.5,4.2,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
17.3,55.0,18.0,18.0,7.0,4.0,6.0,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
13.5,60.0,5.0,4.0,6.0,3.0,4.0,yes,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
10.3,60.0,6.0,6.0,6.0,5.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
7.3,40.0,2.0,2.0,1.0,4.0,8.0,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
5.9,56.0,5.0,4.0,5.0,6.0,4.5,yes,yes,hải an,hải phòng,144256.0,97.6,8.0,1.477,15.97
32.0,70.0,,,7.0,9.0,5.0,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
16.5,50.0,2.0,4.0,3.0,8.0,3.4,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,18.523,63.65
24.0,60.0,,,,8.0,6.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
4.65,56.0,3.0,3.0,2.0,4.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
10.2,50.0,5.0,,5.0,2.0,4.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
